Id Lat Lon Depth 
20190705T025757.880000 35.660504101321195 -117.51881972284967 13.063530753333904
20190705T030000.000000 35.65445368230379 -117.45740754010644 7.569016344900449
20190705T030212.880000 35.662346303171574 -117.4447297185254 6.658813817967379
20190705T030440.930000 35.60411472016429 -117.50496660690824 12.459878148477214
20190705T030631.330000 35.665765726450466 -117.43773475339759 6.269663934598238
20190705T031527.810000 35.62080049361379 -117.52030120340265 6.217035004217972
20190705T031659.700000 35.677819124694295 -117.49322845237192 10.528632320319756
20190705T031752.200000 35.6238428039291 -117.51545377061737 6.014269258764213
20190705T032003.700000 35.65219044881543 -117.4593287134907 7.950793311717057
20190705T032407.180000 35.65169404700682 -117.4585833965719 7.773113723927666
20190705T033131.680000 35.63166472586471 -117.50400916951374 5.3947953622869
20190705T034115.920000 35.59194631166795 -117.51117843321708 13.636278767058451
20190705T034211.060000 35.668013929418265 -117.50102145766421 11.51673022326758
20190705T034311.790000 35.63639611726558 -117.50220393752248 4.922263399829934
20190705T034623.520000 35.669223819072094 -117.42768594492583 5.765642458320824
20190705T035025.010000 35.67595504084181 -117.40868713329168 4.926815273560293
20190705T035528.470000 35.6784479600608 -117.49133520299023 10.437413194990782
20190705T035638.430000 35.632773642229495 -117.5026012910451 5.294765734820899
20190705T035856.620000 35.67303249872051 -117.49419719989446 10.879899439274286
20190705T040227.850000 35.67019652649264 -117.42043349690982 5.629283291843711
20190705T040452.010000 35.670101732709284 -117.41830733576467 5.612331407278072
20190705T041310.570000 35.628128019839444 -117.50712419916836 5.724735779328125
20190705T041538.980000 35.61399058774475 -117.49816009499516 11.567634051518255
20190705T043030.450000 35.66657288077663 -117.50510010396042 11.748952436384062
20190705T043302.460000 35.67886070439389 -117.49103475958886 10.417596374330898
20190705T043726.130000 35.635291001964916 -117.49974328581695 5.048605118887739
20190705T043924.990000 35.67477831204122 -117.40344759029877 5.038767484392178
20190705T044057.090000 35.6336090891301 -117.50071015722595 5.210872223025943
20190705T045316.540000 35.595767575310376 -117.51072295791288 13.357477301890347
20190705T045454.070000 35.67925212247407 -117.48935886948938 10.358683889800552
20190705T050010.440000 35.639048943308914 -117.49696971671192 4.546289247972314
20190705T050147.980000 35.594921913131 -117.51007301766576 13.417333706158201
20190705T051144.700000 35.67642453852942 -117.49086606833049 10.56003786378594
20190705T051834.750000 35.62751161561948 -117.5072001211025 5.816015195759565
20190705T052708.110000 35.5868089945436 -117.51288322924775 14.147521681419331
20190705T053146.900000 35.6051738720866 -117.50178511309855 12.396716942927478
20190705T054429.440000 35.66268009172261 -117.51284676257298 12.406273341079189
20190705T060457.080000 35.654386254197185 -117.45039203607047 7.492917402923578
20190705T060831.470000 35.67938323030388 -117.48912823782649 10.347370018284593
20190705T060932.020000 35.615079019648014 -117.52287132037665 6.634038595888316
20190705T062129.280000 35.632873577894685 -117.50058672622016 5.3312982309640065
20190705T062430.710000 35.6593506464372 -117.44053436004064 6.856412201449998
20190705T062500.210000 35.66980519432908 -117.4946740006083 11.099886484474547
20190705T063208.890000 35.63379644567727 -117.49968095344974 5.225558807604495
20190705T063721.370000 35.595007548107276 -117.50726138296523 13.398902338936784
20190705T064012.090000 35.665488154463034 -117.50272631517565 11.713829346355668
20190705T064030.310000 35.654962062843175 -117.44800684579607 7.31792943298347
20190705T064756.300000 35.60870469714648 -117.4986286693223 12.123746713774205
20190705T065300.620000 35.65157933253211 -117.45269620547069 7.635254858865905
20190705T065541.170000 35.65104387769568 -117.4529702699778 7.666739231179394
20190705T065910.660000 35.634685483223016 -117.49871933450954 5.118632817396762
20190705T070116.000000 35.67225997060241 -117.49196911194605 10.846726718309094
20190705T071951.400000 35.63819601142892 -117.49398246692199 4.622131736727092
20190705T073847.300000 35.666522949375334 -117.49930815449491 11.500242337793756
20190705T074437.340000 35.678006283193774 -117.48592059530688 10.39006189883938
20190705T075840.410000 35.64492341731472 -117.45730524164611 7.3535357266627255
20190705T075935.360000 35.59978376091671 -117.50389639897944 13.006335129692387
20190705T080053.000000 35.67707653781837 -117.4891338824269 10.498291294601692
20190705T080220.120000 35.58403071629742 -117.5103825329046 14.506720055618214
20190705T080248.310000 35.66196643989855 -117.434153278374 6.601087976936703
20190705T080307.280000 35.63709971456838 -117.49531507973299 4.825439517441867
20190705T081118.520000 35.670829162604875 -117.49252767521182 10.98302949961691
20190705T081748.790000 35.67292473745239 -117.40635138080805 5.2887304955879735
20190705T082113.290000 35.60131513893794 -117.50192653041456 12.832444921533702
20190705T082623.950000 35.60172746205225 -117.5009933790288 12.783517961628407
20190705T083132.180000 35.634461523954464 -117.49755450639027 5.179211548722217
20190705T083442.840000 35.67506614235605 -117.48955126039355 10.629443381901778
20190705T085703.060000 35.6364773618932 -117.49604416884928 4.913566805968034
20190705T090248.750000 35.607726696617604 -117.4969755866727 12.180094144155925
20190705T090314.520000 35.59882932811022 -117.5014159135621 13.045205193724367
20190705T091219.750000 35.58363610024382 -117.50714916924544 14.491758025391599
20190705T092203.210000 35.65242720210444 -117.45049425521452 7.690688670334258
20190705T093130.820000 35.66553757154646 -117.49909967197365 11.589870536832018
20190705T094117.780000 35.63007345572111 -117.50015877349153 5.692762748489538
20190705T094133.240000 35.66844023749464 -117.41812897054542 5.783200969042249
20190705T094638.760000 35.66929741559535 -117.49259663614704 11.087401028137297
20190705T095405.650000 35.579537930712554 -117.50810622739924 14.913280522715267
20190705T102108.670000 35.57876468892667 -117.50691539168206 14.969524059886139
20190705T102136.400000 35.67017836424976 -117.49213939101045 11.019943374894295
20190705T102326.060000 35.679960836483986 -117.3900399841875 4.451730953129057
20190705T102919.810000 35.599560981893895 -117.5368245844062 7.479834025477006
20190705T103956.510000 35.65567384767893 -117.44166648404007 7.046341986935409
20190705T104440.480000 35.603969952401684 -117.49787770674574 13.474595850210902
20190705T104539.060000 35.663630698498324 -117.42558185347747 6.176124127434136
20190705T104834.300000 35.630371463118934 -117.49903617458364 5.675103623900322
20190705T105017.270000 35.59872613543372 -117.49827790195175 12.980668890841379
20190705T105736.270000 35.63168371255963 -117.49802746324515 5.512518260682873
20190705T110237.820000 35.579853227440516 -117.50527433128853 14.691004232265978
20190705T110506.710000 35.629955717064455 -117.4995872694068 5.690137209140209
20190705T111018.780000 35.62585903682798 -117.50446418165991 6.056980060328999
20190705T111040.700000 35.63208841192276 -117.49822021959444 5.4218266998830575
20190705T111636.120000 35.62791094439666 -117.50189795292373 5.848483781148441
20190705T111702.200000 35.6371675754582 -117.49537969768521 4.74681127717191
20190705T111729.350000 35.65109385111397 -117.4498752381856 7.757802151268311
20190705T111817.390000 35.67293228497991 -117.48774451324664 10.642787172420917
20190705T111954.910000 35.628930812799794 -117.50070814789777 5.736370745227251
20190705T112034.470000 35.66604451296349 -117.49279966963995 11.240371441691218
20190705T112517.410000 35.60677297661232 -117.5313619324509 7.100947343218262
20190705T112610.330000 35.62702517092916 -117.50320919985687 5.907468395839229
20190705T112703.280000 35.62780153792283 -117.50226503384016 5.822211517362453
20190705T112924.560000 35.632530769774206 -117.49835929154771 5.306468464566542
20190705T113032.980000 35.67179737256703 -117.48766204812975 10.676112468930464
20190705T113801.290000 35.63413945911111 -117.49703946923007 5.106469377837025
20190705T114124.570000 35.577442013474176 -117.50508781979373 14.631648377971855
20190705T114147.550000 35.6745056515347 -117.4860447846841 10.485547885817967
20190705T115159.250000 35.596602772348724 -117.49690559761714 12.953861331351117
20190705T115546.470000 35.62781282668914 -117.50189306954466 5.814682362000203
20190705T115858.000000 35.655640229473924 -117.51093468594804 12.928777547986337
20190705T115951.980000 35.672293086895024 -117.48768226160472 10.64406369074782
20190705T121737.290000 35.57731434827321 -117.5031883072245 14.639872383018494
20190705T122528.480000 35.628442421120006 -117.50077402929249 5.77482536819676
20190705T122559.850000 35.66890973835165 -117.48955684913943 10.898179667136231
20190705T122655.110000 35.62675780003702 -117.50242925339691 5.933017240488377
20190705T122915.750000 35.63097257765942 -117.49896812928473 5.496203755312412
20190705T123040.400000 35.66741718148796 -117.41711919814063 5.5596467303569215
20190705T123535.370000 35.65515613400626 -117.44104697655668 6.969026573879072
20190705T123628.720000 35.668086786316074 -117.48920437713032 10.93671884887394
20190705T123839.740000 35.63250883912703 -117.49753936482395 5.312110854846495
20190705T124021.820000 35.668303524997214 -117.48889833640183 10.915489582120088
20190705T124356.070000 35.66503523000485 -117.49198526410274 11.239499107057986
20190705T124943.950000 35.58052296464255 -117.50190611273489 14.323239616006779
20190705T125009.960000 35.62896192445342 -117.49959842442084 5.722989832490141
20190705T125514.480000 35.66835283841809 -117.48912540122161 10.926254459854707
20190705T130008.160000 35.645492887065274 -117.454628410984 7.887298364374248
20190705T130209.740000 35.585068633313135 -117.49956628503186 13.902564906585933
20190705T130436.520000 35.63363620476881 -117.49558479932236 5.168104525750377
20190705T130933.220000 35.670381109643856 -117.48755827973089 10.762651474547656
20190705T131510.090000 35.64340911250952 -117.4559000741401 7.780001963472856
20190705T131719.490000 35.669479157969995 -117.48822822305023 10.845595699623678
20190705T131830.390000 35.63294458857243 -117.49564900165517 5.261462660804927
20190705T132243.790000 35.59592384829012 -117.49497850559956 12.934900104745147
20190705T132343.120000 35.66311671091459 -117.49385859661514 11.459251595447254
20190705T133134.260000 35.664799109695906 -117.42235122066846 5.909035241202177
20190705T133355.790000 35.6287852226035 -117.49896082871719 5.754455093181011
20190705T133508.470000 35.6550367412068 -117.51088564704204 12.990978174597103
20190705T133850.680000 35.67075023264996 -117.48696429821482 10.742964287334004
20190705T134028.810000 35.62701853343562 -117.50033149886825 5.951529741334285
20190705T134113.160000 35.64723780085151 -117.45255621045091 7.906767332749855
20190705T134234.010000 35.66941218448675 -117.4878248721666 10.845904007529546
20190705T134915.290000 35.62862098271181 -117.49847474490173 5.786096300574847
20190705T135237.810000 35.66562159055577 -117.49047908402088 11.168674428222909
20190705T140157.070000 35.625603604669735 -117.50182819241981 6.082638070149918
20190705T140718.990000 35.62660325294601 -117.50063611241917 5.979323263465613
20190705T140751.800000 35.578040379256095 -117.50096668320991 14.581037238074284
20190705T140943.810000 35.670081280378675 -117.48570004260702 10.760772508452288
20190705T141156.310000 35.617558656647624 -117.5135331916378 6.62818215703173
20190705T143634.760000 35.662662158797 -117.49376580888085 11.482347744833625
20190705T143648.390000 35.63108558771155 -117.49642860271035 5.501462956544894
20190705T143721.950000 35.660575858448695 -117.49796060398211 11.817324574944509
20190705T143734.450000 35.625066319343 -117.50231754654973 6.1217928994139665
20190705T144316.970000 35.65181223197612 -117.44606030210711 7.388612219032119
20190705T145527.380000 35.65506431222041 -117.44043384567574 7.025746237353351
20190705T145730.820000 35.64808091058212 -117.45081778030381 7.784861997669484
20190705T150018.420000 35.66182641110864 -117.49506588208028 11.596685648751155
20190705T150247.050000 35.644823848470914 -117.45468594704234 8.112037162602563
20190705T150443.080000 35.66610490587471 -117.41717852497342 5.745478811674903
20190705T150847.770000 35.63122252747531 -117.49595174799795 5.482043175595337
20190705T151119.020000 35.65907025286225 -117.50132711444338 12.093718079405498
20190705T151405.010000 35.669224834489825 -117.4867977497807 10.827289051484524
20190705T151449.160000 35.64321164845165 -117.45550284282727 8.136555185796748
20190705T152150.890000 35.630844171913665 -117.47705522482693 5.817983916936293
20190705T152621.580000 35.66831172919899 -117.48612464101969 10.885266821602528
20190705T152751.490000 35.64519829652478 -117.45492513925458 8.435534339446681
20190705T153044.330000 35.66440671815006 -117.49056228774772 11.268651665343675
20190705T153946.490000 35.58408478506625 -117.49917454011188 14.12956532204339
20190705T155657.450000 35.656705432641424 -117.43592601760656 6.8824250947672345
20190705T161622.690000 35.578670594362464 -117.50025348882411 14.623259293952017
20190705T161739.790000 35.62587160092624 -117.49975285466726 6.086509960505824
