20140825T013208.85 38.25533 -122.3535 3153.9089679075405 -1955.3471254146425 7.813
20140825T023056.90 38.2355 -122.3445 959.1430115411058 -1152.3232388545293 6.599
20140825T032408.63 38.213 -122.32267 -1523.662322868593 776.4396422595019 9.317
20140825T040056.79 38.20517 -122.32233 -2392.244787439704 812.5608989016619 6.457
20140825T055731.42 38.2495 -122.34766 2510.6066551031545 -1439.8256852253107 9.499
20140825T154002.08 38.22733 -122.33483 58.650957212783396 -299.5188690314535 7.769
20140825T231930.51 38.21717 -122.32516 -1062.558769854717 555.0830987866502 8.01
20140826T000234.67 38.24033 -122.34133 1497.0408703275025 -878.7071774884826 6.927
20140826T011141.69 38.24233 -122.34817 1714.7202741652727 -1478.847789019812 6.577
20140826T035541.06 38.25217 -122.35567 2801.955714389682 -2142.7662735554622 5.779
20140826T044446.92 38.21283 -122.3235 -1543.0562265999615 703.9157092034584 8.004
20140826T080919.32 38.23033 -122.3265 396.796311378479 427.15981945977546 6.954
20140826T114026.71 38.23067 -122.33 432.29949402436614 120.55477776331827 8.264
20140826T134552.65 38.24166 -122.34033 1645.2387073319405 -792.2475123818731 8.912
